LIBYA,Lvd,,
LICENSE,H4Lvd,,
LICK,H4Lvd,,
LIE#1,H4Lvd,,
LIE#2,H4Lvd,,Negativ
LIE#3,H4Lvd,,Negativ
LIEUTENANT,H4Lvd,,
LIFE,H4Lvd,,
LIFELESS,H4,,Negativ
LIFELONG,H4,Positiv,
LIFETIME,H4Lvd,,
LIFT,H4Lvd,,
LIGHT#1,H4Lvd,Positiv,
LIGHT#2,H4Lvd,,
LIGHT#3,H4Lvd,Positiv,
LIGHT#4,H4Lvd,,
LIGHT#5,H4Lvd,,
LIGHT#6,H4Lvd,,
LIGHT#7,H4Lvd,,
LIGHT#8,H4Lvd,,
LIGHTEN,H4Lvd,,
LIGHTNING,H4Lvd,,
LIGNITE,H4Lvd,,
LIKABLE,H4,Positiv,
LIKE#1,H4Lvd,,
LIKE#2,H4Lvd,Positiv,
LIKE#3,H4Lvd,Positiv,
LIKELIHOOD,H4Lvd,,
LIKELINESS,H4Lvd,,
LIKELY#1,H4Lvd,,
LIKELY#2,H4Lvd,,
LIKEWISE,H4Lvd,,
LIMB,H4Lvd,,
LIMIT#1,H4Lvd,,
LIMIT#2,H4Lvd,,Negativ
LIMIT#3,H4Lvd,,Negativ
LIMIT#4,H4Lvd,,Negativ
LIMITATION,H4Lvd,,Negativ
LIMITLESS,H4Lvd,,
LIMOUSINE,H4Lvd,,
LIMP,H4,,Negativ
LINE#1,H4Lvd,,
LINE#2,H4Lvd,,
LINE#3,H4Lvd,,
LINGUIST,H4Lvd,,
LINK#1,H4Lvd,,
LINK#2,H4Lvd,,
LION,H4Lvd,,
LIONESS,H4Lvd,,
LIP,H4Lvd,,
LIQUID,H4Lvd,,
LIQUIDATE,H4Lvd,,Negativ
LIQUIDATION,H4Lvd,,Negativ
LIQUOR,H4Lvd,,
LIST#1,H4Lvd,,
LIST#2,H4Lvd,,
LISTEN,H4Lvd,,
LISTENER,H4Lvd,,
LIT,H4Lvd,,
LITERAL,H4Lvd,,
LITERALLY,H4Lvd,,
LITERALNESS,H4Lvd,,
LITERARY,H4Lvd,,
LITERATURE,H4Lvd,,
LITIGANT,H4Lvd,,
LITIGATION,H4Lvd,,
LITTER,H4Lvd,,Negativ
LITTLE,H4Lvd,,
LIVE#1,H4Lvd,,
LIVE#2,H4Lvd,,
LIVE#3,H4Lvd,,
LIVE#4,H4Lvd,,
LIVE#5,H4Lvd,,
LIVE#6,H4Lvd,Positiv,
LIVELIHOOD,H4Lvd,,
LIVELY,H4Lvd,Positiv,
LIVER,H4Lvd,,
LIVERY,H4Lvd,,
LIVESTOCK,H4Lvd,,
LOAD#1,H4Lvd,,
LOAD#2,H4Lvd,,
LOAD#3,H4Lvd,,Negativ
LOAD#4,H4Lvd,,
LOAD#5,H4Lvd,,
LOAD#6,H4Lvd,,
LOAN#1,H4Lvd,,
LOAN#2,H4Lvd,,
LOBBY,H4Lvd,,
LOCAL,H4Lvd,,
LOCALE,H4Lvd,,
LOCATE,H4Lvd,,
LOCATION,H4Lvd,,
LOCK#1,H4Lvd,,
LOCK#2,H4Lvd,,
LODGE,H4Lvd,,
LOG,H4Lvd,,
LOGIC,H4Lvd,Positiv,
LOGICAL,H4Lvd,Positiv,
LONDON,H4Lvd,,
LONE#1,H4Lvd,,Negativ
LONE#2,H4Lvd,,
LONELINESS,H4Lvd,,Negativ
LONELY,H4Lvd,,Negativ
LONER,H4Lvd,,Negativ
LONESOME,H4,,Negativ
LONG#1,H4Lvd,,
LONG#2,H4Lvd,,
LONG#3,H4Lvd,,
LONG#4,H4Lvd,,
LONG#5,H4Lvd,,
LONG#6,H4Lvd,,
LONG#7,H4Lvd,,
LONG#8,H4Lvd,,
LONG-RANGE,Lvd,,
LONG-STANDING,Lvd,,
LONG-TERM,Lvd,,
LONGEVITY,H4,Positiv,
LOOK#1,H4,,
LOOK#2,H4,,
LOOK#3,H4,,
LOOK#4,H4,,
LOOK#5,H4,,
LOOK#6,H4,,
LOOK#7,H4,,
LOOK#8,H4,,
LOOK#9,H4,,
LOOK#_10,H4,,
LOOK#_11,H4,,
LOOM,H4,,Negativ
LOOP,H4Lvd,,
LOOSE,H4Lvd,,
LOOSENESS,H4Lvd,,
LORD,H4Lvd,,
LOSE#1,H4Lvd,,Negativ
LOSE#2,H4Lvd,,Negativ
LOSE#3,H4Lvd,,
LOSER,H4Lvd,,Negativ
LOSS,H4Lvd,,Negativ
LOST#1,H4Lvd,,Negativ
LOST#2,H4Lvd,,Negativ
LOST#3,H4Lvd,,Negativ
LOST#4,H4Lvd,,Negativ
LOST#5,H4Lvd,,
LOT#1,H4Lvd,,
LOT#2,H4Lvd,,
LOT#3,H4Lvd,,
LOT#4,H4Lvd,,
LOT#5,H4Lvd,,
LOUD#1,H4Lvd,,
LOUD#2,H4Lvd,,
LOUD#3,H4Lvd,,
LOUD#4,H4Lvd,,
LOUD#5,H4Lvd,,
LOUISIANA,Lvd,,
LOVE#1,H4Lvd,Positiv,
LOVE#2,H4Lvd,Positiv,
LOVE#3,H4Lvd,Positiv,
LOVE#4,H4Lvd,Positiv,
LOVE#5,H4Lvd,,
LOVE#6,H4Lvd,,
LOVE#7,H4Lvd,,
LOVELESS,H4Lvd,,Negativ
LOVELINESS,H4,Positiv,
LOVELY,H4Lvd,Positiv,
LOVER#1,H4Lvd,Positiv,
LOVER#2,H4Lvd,Positiv,
LOW#1,H4Lvd,,Negativ
LOW#2,H4Lvd,,Negativ
LOW-COST,Lvd,,
LOW-INCOME,Lvd,,
LOWER#1,H4Lvd,,Negativ
LOWER#2,H4Lvd,,
LOWER#3,H4Lvd,,
LOWLY,H4,,Negativ
LOYAL,H4Lvd,Positiv,
LOYALTY,H4Lvd,Positiv,
LUCID,H4,Positiv,
LUCK,H4Lvd,Positiv,
LUCKILY,H4Lvd,Positiv,
LUCKY,H4Lvd,Positiv,
LUCRATIVE,H4,Positiv,
LUDICROUS,H4,,Negativ
LUGGAGE,H4Lvd,,
LULL,H4,,Negativ
LUMINOUS,H4,Positiv,
LUNATIC,H4,,Negativ
LUNCH,H4Lvd,,
LUNCHEON,H4Lvd,,
LUNG,H4Lvd,,
LURE,H4,,Negativ
LURK,H4,,Negativ
LUST,H4,Positiv,
LUSTER,H4,Positiv,
LUSTROUS,H4,Positiv,
LUXEMBERG,Lvd,,
LUXURIANT,H4,Positiv,
LUXURIOUS,H4,Positiv,
LUXURY,H4Lvd,Positiv,
LYING#1,H4Lvd,,
LYING#2,H4Lvd,,Negativ
LYING#3,H4Lvd,,Negativ
LYRIC,H4Lvd,Positiv,
LYRICAL,H4Lvd,Positiv,
MA,H4Lvd,,
MACHINE,H4Lvd,,
MACHINERY,H4Lvd,,
MAD#1,H4Lvd,,Negativ
MAD#2,H4Lvd,,Negativ
MAD#3,H4Lvd,,
MADAGASCAR,Lvd,,
MADAME,H4Lvd,,
MADE#1,H4Lvd,,
MADMAN,H4,,Negativ
MADNESS,H4,,Negativ
MAGAZINE,H4Lvd,,
MAGIC,H4Lvd,,
MAGICAL,H4,Positiv,
MAGICIAN,Lvd,,
MAGNETIC,H4,Positiv,
MAGNIFICENCE,H4,Positiv,
MAGNIFICENT,H4Lvd,Positiv,
MAGNIFY,H4Lvd,,
MAGNITUDE,H4Lvd,,
MAHOGANY,H4Lvd,,
MAID,H4Lvd,,
MAIDEN,Lvd,,
MAIL#1,H4Lvd,,
MAIL#2,H4Lvd,,
MAIN#1,H4Lvd,Positiv,
MAIN#2,H4Lvd,,
MAINE,Lvd,,
MAINLAND,H4Lvd,,
MAINTAIN#1,H4Lvd,,
MAINTAIN#2,H4Lvd,,
MAINTENANCE,H4Lvd,,
MAJESTIC,H4,Positiv,
MAJESTY,H4Lvd,Positiv,
MAJOR#1,H4Lvd,Positiv,
MAJOR#2,H4Lvd,,
MAJOR#3,H4Lvd,,
MAJORITY,H4Lvd,,
MAKE#1,H4,,
MAKE#2,H4,,Negativ
MAKE#3,H4,,
MAKE#4,H4,,
MAKE#5,H4,,
MAKE#6,H4,Positiv,
MAKE#7,H4,Positiv,
MAKE#8,H4,,
MAKE#9,H4,,
MAKE#_10,H4,,
MAKE#_11,H4,,
MAKE#_12,H4,,
MAKE#_13,H4,,
MAKE#_14,H4,,
MAKE#_15,H4,,
MAKE#_16,H4,,
MAKER,H4Lvd,,
MALADJUSTED,H4Lvd,,Negativ
MALADJUSTMENT,H4Lvd,,Negativ
MALADY,H4,,Negativ
MALAYA,Lvd,,
MALAYSIA,Lvd,,
MALE,H4Lvd,,
MALI,Lvd,,
MALICE,H4Lvd,,Negativ
MALICIOUS,H4Lvd,,Negativ
MALIGNANT,H4Lvd,,Negativ
MALTA,Lvd,,
MAMA,H4Lvd,,
MAN#1,H4Lvd,,
MAN#2,H4Lvd,,
MAN#3,H4Lvd,,
MANAGE#1,H4Lvd,,
MANAGE#2,H4Lvd,,
MANAGE#3,H4Lvd,,
MANAGEABLE,H4Lvd,Positiv,
MANAGEMENT,H4Lvd,,
MANAGER,H4Lvd,,
MANAGERIAL,H4Lvd,,
MANCHESTER,H4Lvd,,
MANEUVER,H4Lvd,,
MANGLE,H4,,Negativ
MANIFEST#1,Lvd,,
MANIFEST#2,Lvd,,
MANIFESTATION,H4Lvd,,
MANIPULATE,H4Lvd,,Negativ
MANIPULATION,H4,,Negativ
MANKIND,H4Lvd,,
MANLY,H4Lvd,Positiv,
MANNER#1,H4Lvd,,
MANNER#2,H4Lvd,,
MANNER#3,H4,,
MANNER#4,H4,,
MANOEUVRE#1,H4,,
MANPOWER,H4Lvd,,
MANSION,H4Lvd,,
MANSLAUGHTER,H4Lvd,,Negativ
MANTLE,H4Lvd,,
MANUFACTURE,H4Lvd,,
MANUFACTURER,H4Lvd,,
MANURE,H4Lvd,,
MANY#1,H4Lvd,,
MANY#2,H4Lvd,,
MAP,H4Lvd,,
MAPLE,H4Lvd,,
MAR#1,H4Lvd,,Negativ
MAR#2,H4Lvd,,Negativ
MARBLE,H4Lvd,,
MARCH#1,H4Lvd,,
MARCH#2,H4Lvd,,
MARCH#3,H4Lvd,,
MARCHER,H4Lvd,,
MARE,H4Lvd,,
MARGINAL,H4Lvd,,Negativ
MARINE#1,Lvd,,
MARINE#2,Lvd,,
MARITAL,H4Lvd,Positiv,
MARITIME,Lvd,,
MARK#1,H4Lvd,,
MARK#2,H4Lvd,,
MARK#3,H4Lvd,,
MARK#4,H4Lvd,,
MARK#5,H4Lvd,,
MARKER,H4Lvd,,
MARKET#1,H4Lvd,,
MARKET#2,H4Lvd,,
MARKET#3,H4Lvd,,
MARKSMAN,H4Lvd,,
MARRIAGE,H4Lvd,Positiv,
MARROW,H4Lvd,,
MARRY#1,H4Lvd,Positiv,
MARRY#2,H4Lvd,Positiv,
MARSH,H4Lvd,,
MARSHALL,H4Lvd,,
MARSHALL-PLAN,Lvd,,
MARVEL,H4,Positiv,
MARVELOUS,H4Lvd,Positiv,
MARXISM,Lvd,,
MARYLAND,Lvd,,
MASCULINE,H4Lvd,,
MASS#1,H4Lvd,,
MASS#2,H4Lvd,,
MASS#3,H4Lvd,,
MASS#4,H4Lvd,,
MASSACHUSETTS,H4Lvd,,
MASSACRE,H4,,Negativ
MASSES,Lvd,,
MASSIVE,H4Lvd,,
MAST,H4Lvd,,
MASTER#1,H4Lvd,,
MASTER#2,H4Lvd,,
MASTERFUL,H4,Positiv,
MASTERY,H4,Positiv,
MAT,H4Lvd,,
MATCH#1,H4Lvd,,
MATCH#2,H4Lvd,,
MATCHLESS,H4,Positiv,
MATE#1,H4Lvd,Positiv,
MATE#2,H4Lvd,Positiv,
MATERIAL#1,H4Lvd,,
MATERIAL#2,H4Lvd,,
MATERIAL#3,H4Lvd,,
MATERNAL,Lvd,,
MATERNITY,Lvd,,
MATH,H4Lvd,,
MATHEMATICAL,H4Lvd,,
MATHEMATICS,H4Lvd,,
MATRICULATE,H4Lvd,,
MATTER#1,H4Lvd,,
MATTER#2,H4Lvd,,
MATTER#3,H4Lvd,,
MATTER#4,H4Lvd,Positiv,
MATTER#5,H4Lvd,,Negativ
MATTER#6,H4Lvd,,
MATTER#7,H4Lvd,,
MATURE#1,H4Lvd,Positiv,
MATURE#2,H4Lvd,Positiv,
MATURE#3,H4Lvd,Positiv,
MATURITY,H4Lvd,Positiv,
MAURITIUS,Lvd,,
MAXIM,Lvd,,
MAXIMIZATION,H4Lvd,,
MAXIMIZE,H4,Positiv,
MAXIMUM,H4Lvd,,
MAY#1,H4Lvd,,
MAY#2,H4Lvd,,
MAYBE,H4Lvd,,
MAYOR,H4Lvd,,
MCGOVERN,H4Lvd,,
ME,H4Lvd,,
MEAGER,H4Lvd,,Negativ
MEAL,H4Lvd,,
MEAN#1,H4Lvd,,
MEAN#2,H4Lvd,,Negativ
MEAN#3,H4Lvd,,
MEAN#4,H4Lvd,,
MEAN#5,H4Lvd,,
MEAN#6,H4Lvd,,
MEAN#7,H4Lvd,,
MEAN#8,H4Lvd,,
MEANING,H4Lvd,,
MEANINGFUL,H4Lvd,Positiv,
MEANINGLESS,H4Lvd,,Negativ
MEANT,H4Lvd,,
MEANTIME,Lvd,,
MEANWHILE,H4Lvd,,
MEASURABLE,H4,Positiv,
MEASURE#1,H4Lvd,,
MEASURE#2,H4Lvd,,
MEASURE#3,H4Lvd,,
MEASURE#4,H4Lvd,,
MEASURE#5,H4Lvd,,
MEASURE#6,H4Lvd,,
MEASURE#7,H4Lvd,,
MEASURELESS,Lvd,,
MEASUREMENT,H4Lvd,,
MEAT,H4Lvd,,
MECHANIC,H4Lvd,,
MECHANISM,H4Lvd,,
MEDAL,H4Lvd,,
MEDDLE,H4,,Negativ
MEDIA,H4Lvd,,
MEDIATE,H4Lvd,Positiv,
MEDIATION,Lvd,,
MEDIATOR,Lvd,,
MEDICAL,H4Lvd,,
MEDICARE,H4Lvd,,
MEDICINE#1,H4Lvd,,
MEDICINE#2,H4Lvd,,
MEDIEVAL,H4Lvd,,
MEDIOCRE,H4Lvd,,Negativ
MEDITATION,H4,Positiv,
MEDITERRANEAN,Lvd,,
MEDIUM,H4Lvd,,
MEEK,H4,,Negativ
MEET#1,H4Lvd,,
MEET#2,H4Lvd,,
MEET#3,H4Lvd,,
MEET#4,H4Lvd,,
MEET#5,H4Lvd,Positiv,
MELANCHOLY,H4Lvd,,Negativ
MELLOW,H4,Positiv,
MELODRAMATIC,H4Lvd,,Negativ
MELODY,H4Lvd,Positiv,
MELT,H4Lvd,,
MEMBER,H4Lvd,,
MEMBERSHIP,H4Lvd,,
MEMORABLE,H4Lvd,Positiv,
MEMORY#1,H4Lvd,,
MEMORY#2,H4Lvd,,
MEN,H4Lvd,,
MENACE,H4Lvd,,Negativ
MEND,H4Lvd,Positiv,
MENIAL,H4,,Negativ
MENTAL,H4Lvd,,
MENTALITY,Lvd,,
MENTION#1,H4Lvd,,
MENTION#2,H4Lvd,,
MENTOR,H4,Positiv,
MERCHANDISE,H4Lvd,,
MERCHANT,H4Lvd,,
MERCHANTILE,Lvd,,
MERCIFUL,H4,Positiv,
MERCILESS,H4,,Negativ
MERCY,H4Lvd,Positiv,
MERE#1,H4Lvd,,
MERE#2,H4Lvd,,
MERGE,Lvd,,
MERGER,H4Lvd,,
MERIT#1,H4Lvd,Positiv,
MERIT#2,H4Lvd,Positiv,
MERITORIOUS,H4,Positiv,
MERRILY,H4,Positiv,
MERRIMENT,H4,Positiv,
MERRY,H4Lvd,Positiv,
MESH,H4,Positiv,
MESS#1,H4Lvd,,Negativ
MESS#2,H4Lvd,,Negativ
MESS#3,H4Lvd,,
MESSAGE,H4Lvd,,
MESSENGER,Lvd,,
MET#1,H4,,
METAL,H4Lvd,,
METAPHYSICAL,H4Lvd,,
METAPHYSICS,H4Lvd,,
METEOR,H4Lvd,,
METEORITE,H4Lvd,,
METER,H4Lvd,,
METHOD,H4Lvd,,
METHODICAL,H4Lvd,,
METICULOUS,H4,Positiv,
METROPOLIS,H4Lvd,,
METROPOLITAN,H4Lvd,,
MEXICAN,H4Lvd,,
MEXICO,H4Lvd,,
MICE,H4Lvd,,
MICHIGAN,Lvd,,
MIDDLE,H4Lvd,,
MIDDLE-CLASS,H4Lvd,,
MIDNIGHT,H4Lvd,,
MIDST,H4Lvd,,
MIGHT#1,H4Lvd,,
MIGHT#2,H4Lvd,,
MIGHTY,H4Lvd,Positiv,
MIGRATION,Lvd,,
MILD,H4,Positiv,
MILE,H4Lvd,,
MILITARY,H4Lvd,,
MILITIA,H4Lvd,,
MILK,H4Lvd,,
MILL#1,H4Lvd,,
MILL#2,H4Lvd,,
MILL#3,H4Lvd,,
MILLER,H4Lvd,,
MILLION,H4Lvd,,
MILLIONTH#1,H4,,
MIND#1,H4,,
MIND#2,H4,,
MIND#3,H4,,
MIND#4,H4,,
MIND#5,H4,,
MIND#6,H4,,
MIND#7,H4,,
MIND#8,H4,,
MIND#9,H4,,Negativ
MIND#_10,H4,Positiv,
MIND#_11,H4,,
MIND#_12,H4,,
MIND#_13,H4,,
MIND#_14,H4,,
MINDFUL,H4Lvd,Positiv,
MINE#1,H4Lvd,,
MINE#2,H4Lvd,,
MINE#3,H4Lvd,,Negativ
MINE#4,H4Lvd,,
MINER,H4Lvd,,
MINERAL,H4Lvd,,
MINGLE,H4Lvd,,
MINIMAL,H4Lvd,,
MINIMIZE,H4Lvd,,
MINIMUM,H4Lvd,,
MINISTER#1,H4Lvd,,
MINISTER#2,H4Lvd,,
MINISTER#3,H4Lvd,,
MINISTER#4,H4Lvd,Positiv,
MINISTERIAL,Lvd,,
MINISTRY,H4Lvd,,
MINNESOTA,Lvd,,
MINOR,H4Lvd,,
MINORITY,H4Lvd,,
MINT,H4Lvd,Positiv,
MINUS,H4Lvd,,
MINUTE,H4Lvd,,
MINUTEMEN,H4Lvd,,
MIRACLE,H4Lvd,Positiv,
MIRACULOUS,H4,Positiv,
MIRROR,H4Lvd,,
MIRTH,H4,Positiv,
MISBEHAVE,H4,,Negativ
MISBEHAVIOR,H4Lvd,,Negativ
MISCARRIAGE,Lvd,,
MISCHIEF,H4Lvd,,Negativ
MISCHIEVOUS,H4,,Negativ
MISER,H4,,Negativ
MISERABLE,H4Lvd,,Negativ
MISERY,H4Lvd,,Negativ
MISFORTUNE,H4Lvd,,Negativ
MISGUIDE#1,Lvd,,
MISGUIDE#2,Lvd,,
MISHANDLE,H4,,Negativ
MISHAP,H4,,Negativ
MISINFORM,H4Lvd,,Negativ
MISINFORMED,H4,,Negativ
MISLEAD,H4Lvd,,Negativ
MISLED,Lvd,,
MISMANAGEMENT,Lvd,,
MISREPRESENT,H4,,Negativ
MISS#1,H4Lvd,,Negativ
MISS#2,H4Lvd,,
MISS#3,H4Lvd,,
MISS#4,H4Lvd,,
MISS#5,H4Lvd,,
MISSILE,H4Lvd,,
MISSION,Lvd,,
MISSIONARY,H4Lvd,,
MISSISSIPPI,Lvd,,
MISSOURI,Lvd,,
MIST,H4Lvd,,
MISTAKE#1,H4Lvd,,Negativ
MISTAKE#2,H4Lvd,,Negativ
MISTAKE#3,H4Lvd,,Negativ
MISTAKEN,H4,,Negativ
MISTER,H4Lvd,,
MISTOOK,Lvd,,
MISTREAT,Lvd,,
MISTREATMENT,Lvd,,
MISTRESS,Lvd,,
MISTRUST,H4,,Negativ
MISUNDERSTAND,H4Lvd,,Negativ
MISUNDERSTANDING,H4,,Negativ
MISUNDERSTOOD,H4Lvd,,Negativ
MISUSE,H4,,Negativ
MITIGATE,H4Lvd,,
MIX#1,H4Lvd,,
MIX#2,H4Lvd,,
MIX#3,H4Lvd,,Negativ
MIX#4,H4Lvd,,
MIX#5,H4Lvd,,
MIXTURE,H4Lvd,,
MOAN,H4,,Negativ
MOB,H4Lvd,,
MOBILE,H4Lvd,,
MOBILITY,H4,Positiv,
MOBILIZE,H4,Positiv,
MOCK,H4Lvd,,Negativ
MOCKERY,H4,,Negativ
MODE,H4Lvd,,
MODERATE,H4Lvd,Positiv,
MODERATION,H4Lvd,Positiv,
MODERN#1,H4Lvd,,
MODERN#2,H4Lvd,,
MODERNITY,H4,Positiv,
MODERNIZATION,H4Lvd,,
MODEST,H4Lvd,Positiv,
MODESTY,H4,Positiv,
MODIFICATION,H4Lvd,,
MODIFY,H4Lvd,,
MOISTURE,H4Lvd,,
MOLD#1,H4Lvd,,
MOLD#2,H4Lvd,,
MOLECULAR,H4Lvd,,
MOLEST,H4,,Negativ
MOMENT,H4Lvd,,
MOMENTARY,H4Lvd,,
MOMENTOUS,H4Lvd,Positiv,
MOMENTUM,H4Lvd,,
MONARCH,Lvd,,
MONARCHY,Lvd,,
MONDAY,H4Lvd,,
MONETARY,H4Lvd,,
MONEY,H4Lvd,,
MONGOLIA,Lvd,,
MONITOR,H4Lvd,,
MONKEY,H4Lvd,,
MONOPOLY,H4Lvd,,
MONOTONOUS,H4,,Negativ
MONOTONY,H4,,Negativ
MONSTER,H4Lvd,,Negativ
MONSTROUS,H4Lvd,,Negativ
MONTANA,Lvd,,
MONTH#1,H4Lvd,,
MONTH#2,H4Lvd,,
MONTH#3,H4Lvd,,
MONUMENT,H4Lvd,,
MONUMENTAL,H4,Positiv,
MOOD,H4Lvd,,
MOODY,H4,,Negativ
MOON,H4Lvd,,
MORAL,H4Lvd,Positiv,
MORALE,H4,Positiv,
MORALISTIC,H4,Positiv,
MORALITY,H4Lvd,Positiv,
MORE,H4Lvd,,
MOREOVER,H4Lvd,,
MORNING,H4Lvd,,
MOROCCO,Lvd,,
MORTALITY,Lvd,,
MORTAR,H4Lvd,,
MORTGAGE#1,H4Lvd,,
MORTGAGE#2,H4Lvd,,
MORTIFY,H4,,Negativ
MOSCOW,H4Lvd,,
MOST#1,H4Lvd,,
MOST#2,H4Lvd,,
MOST#3,H4Lvd,,
MOST#4,H4Lvd,,
MOTEL,H4Lvd,,
MOTH,H4Lvd,,
MOTHER,H4Lvd,,
MOTION,H4Lvd,,
MOTIONLESS,H4,,Negativ
MOTIVATE,H4,Positiv,
MOTIVATED,H4Lvd,Positiv,
MOTIVATION,H4Lvd,Positiv,
MOTIVE,H4Lvd,Positiv,
MOTLEY,H4Lvd,,Negativ
MOTOR,H4Lvd,,
MOTORIST,H4Lvd,,
MOTTLED,H4Lvd,,
MOUND,H4Lvd,,
MOUNT#1,H4Lvd,,
MOUNT#2,H4Lvd,,
MOUNTAIN,H4Lvd,,
MOURN#1,H4Lvd,,Negativ
MOURN#2,H4Lvd,,Negativ
MOURNER,H4,,Negativ
MOUSE,H4Lvd,,
MOUTH#1,H4Lvd,,
MOUTH#2,H4Lvd,,
MOUTH#3,H4Lvd,,
MOUTH#4,H4Lvd,,
MOVABLE,H4Lvd,,
MOVE#1,H4Lvd,,
MOVE#2,H4Lvd,,
MOVE#3,H4Lvd,,
MOVE#4,H4Lvd,,
MOVE#5,H4Lvd,,
MOVEMENT,H4Lvd,,
MOVER,H4Lvd,,
MOVIE,H4Lvd,,
MOZAMBIQUE,Lvd,,
MPH,H4Lvd,,
MR.,H4Lvd,,
MRS.,H4Lvd,,
MS.,H4Lvd,,
MUCH,H4Lvd,,
MUD,H4Lvd,,
MUDDLE,H4,,Negativ
MUDDY,H4,,Negativ
MUFFLE#1,H4Lvd,,
MUFFLE#2,H4Lvd,,
MULE,H4Lvd,,
MULTILATERAL-FORCE,Lvd,,
MULTIPLE,H4Lvd,,
MULTIPLICATION,H4Lvd,,
MULTIPLY,H4Lvd,,
MULTITUDE,H4,Positiv,
MUMBLE,H4,,Negativ
MUNDANE,H4,,Negativ
MUNICIPAL,H4Lvd,,
MUNICIPALITY,H4Lvd,,
MUNITION,H4Lvd,,
MURDER#1,H4Lvd,,Negativ
MURDER#2,H4Lvd,,Negativ
MURDERER,Lvd,,
MURDEROUS,H4,,Negativ
MURKY,H4,,Negativ
MURMUR#1,H4Lvd,,
MURMUR#2,H4Lvd,,
MUSCLE,H4Lvd,,
MUSCULAR,H4Lvd,,
MUSEUM,H4Lvd,,
MUSIC,H4Lvd,,
MUSICAL,H4Lvd,,
MUSICIAN,H4Lvd,,
MUST#1,H4Lvd,,
MUST#2,H4Lvd,,
MUSTER,H4Lvd,,
MUTTER,H4Lvd,,Negativ
MUTTON,H4Lvd,,
MUTUAL#1,H4Lvd,Positiv,
MUTUAL#2,H4Lvd,Positiv,
MY,H4Lvd,,
MYRIAD,H4,Positiv,
MYSELF#1,H4,,
MYSELF>#1,H4,,
MYSELF>#2,H4,,
MYSELF>#3,H4Lvd,,Negativ
MYSTERIOUS,H4Lvd,,
MYSTERY,H4Lvd,,
MYSTIC,Lvd,,
MYSTICAL,Lvd,,
MYTH,H4Lvd,,
NAG#1,H4Lvd,,
NAG#2,H4Lvd,,Negativ
NAIL#1,H4Lvd,,
NAIL#2,H4Lvd,,
NAIVE,H4Lvd,,Negativ
NAKED,H4Lvd,,
NAME#1,H4Lvd,,
NAME#2,H4Lvd,,
NAME#3,H4Lvd,,
NAME#4,H4Lvd,,
NAME#5,H4Lvd,,
NAME#6,H4Lvd,,
NARRATIVE,H4Lvd,,
NARROW,H4Lvd,,
NASTY,H4,,Negativ
NATION,H4Lvd,,
NATIONAL,H4Lvd,,
NATIONALISM,H4Lvd,,
NATIONALIST,Lvd,,
NATIONALISTIC,Lvd,,
NATIONALITY,Lvd,,
NATIVE#1,H4Lvd,,
NATIVE#2,H4Lvd,,
NATURAL#1,H4Lvd,Positiv,
NATURAL#2,H4Lvd,Positiv,
NATURALIZATION,Lvd,,
NATURE#1,H4Lvd,,
NATURE#2,H4Lvd,,
NAUGHTY,H4,,Negativ
NAVAL,H4Lvd,,
NAVIGABLE,H4,Positiv,
NAVIGATION,Lvd,,
NAVY,H4Lvd,,
NAY,H4,,
NAZI,Lvd,,
NEAR#1,H4Lvd,,
NEAR#2,H4Lvd,,
NEAR#3,H4Lvd,,
NEAR#4,H4Lvd,,
NEAR#5,H4Lvd,,
NEAR#6,H4Lvd,,
NEAR#7,H4Lvd,,
NEARBY,H4Lvd,,
NEAT,H4Lvd,Positiv,
NEBRASKA,Lvd,,
NEBULOUS,H4,,Negativ
NECESSARILY,H4,Positiv,
NECESSARY#1,H4Lvd,,
NECESSARY#2,H4Lvd,,
NECESSARY#3,H4Lvd,,
NECESSITATE,H4Lvd,,
NECESSITY,H4Lvd,,
NECK,H4Lvd,,
NEED#1,H4Lvd,,Negativ
NEED#2,H4Lvd,,Negativ
NEED#3,H4Lvd,,Negativ
NEEDLE#1,H4Lvd,,
NEEDLE#2,H4Lvd,,Negativ
NEEDY,H4Lvd,,Negativ
NEGATE,H4Lvd,,Negativ
NEGATION,H4Lvd,,Negativ
NEGATIVE,H4Lvd,,Negativ
NEGLECT#1,H4Lvd,,Negativ
NEGLECT#2,H4Lvd,,Negativ
NEGLIGENCE,H4,,Negativ
NEGLIGENT,H4,,Negativ
NEGLIGIBLE,H4Lvd,,
NEGOTIATE,H4Lvd,Positiv,
NEGOTIATION,Lvd,,
NEGOTIATOR,Lvd,,
NEGRO,H4Lvd,,
NEIGHBOR#1,H4Lvd,,
NEIGHBOR#2,H4Lvd,,
NEIGHBORHOOD,H4Lvd,,
NEIGHBOUR#1,H4,,
NEIGHBOURHOOD#1,H4,,
NEITHER,H4Lvd,,
NEPAL,Lvd,,
NEPHEW,H4Lvd,,
NERVE,H4Lvd,,
NERVOUS,H4Lvd,,Negativ
NERVOUSNESS,H4,,Negativ
NEST,H4Lvd,,
NETHERLANDS,Lvd,,
NETWORK,H4Lvd,,
NEUROSIS,Lvd,,
NEUROTIC,H4,,Negativ
NEUTRAL,H4Lvd,,
NEUTRALISM,Lvd,,
NEUTRALITY,Lvd,,
NEUTRALIZE,H4,,Negativ
NEVADA,Lvd,,
NEVER,H4Lvd,,
NEVERTHELESS,H4Lvd,,
NEW#1,H4Lvd,,
